doctor_recc_seasonal,health_worker,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,race,income_poverty,seasonal_vaccine
1,0,5,5,5,45 - 54 Years,White,> $75000,1
1,0,5,2,2,65+ Years,White,Below Poverty,1
0,0,4,2,4,18 - 34 Years,Hispanic,> $75000,1
0,0,4,4,5,65+ Years,White,<= $75000 Above Poverty,1
0,0,3,3,4,45 - 54 Years,Black,> $75000,1
0,0,5,2,2,45 - 54 Years,White,<= $75000 Above Poverty,1
0,0,5,4,4,45 - 54 Years,Hispanic,Below Poverty,0
0,0,2,1,1,35 - 44 Years,White,> $75000,0
0,0,4,1,1,55 - 64 Years,White,<= $75000 Above Poverty,0
1,0,4,4,1,65+ Years,Black,<= $75000 Above Poverty,1
0,0,5,2,1,55 - 64 Years,White,> $75000,0
0,0,4,5,4,18 - 34 Years,White,<= $75000 Above Poverty,1
1,0,4,2,1,55 - 64 Years,White,<= $75000 Above Poverty,1
0,1,5,4,2,45 - 54 Years,White,> $75000,0
0,0,4,4,2,35 - 44 Years,White,<= $75000 Above Poverty,1
0,0,4,1,2,55 - 64 Years,Black,<= $75000 Above Poverty,0
0,0,4,2,4,35 - 44 Years,White,> $75000,0
1,0,5,4,1,55 - 64 Years,White,> $75000,1
1,0,5,5,2,55 - 64 Years,White,> $75000,1
0,0,5,2,2,35 - 44 Years,White,Below Poverty,0
0,0,4,2,1,45 - 54 Years,White,<= $75000 Above Poverty,0
0,0,5,2,2,45 - 54 Years,White,> $75000,0
0,0,5,4,2,18 - 34 Years,Other or Multiple,Below Poverty,0
0,0,4,2,2,18 - 34 Years,White,Below Poverty,0
0,0,4,1,1,35 - 44 Years,White,> $75000,0
1,0,1,1,1,65+ Years,White,<= $75000 Above Poverty,1
0,0,5,2,1,35 - 44 Years,White,> $75000,0
0,0,1,1,1,65+ Years,White,<= $75000 Above Poverty,0
1,1,5,5,5,35 - 44 Years,Black,Below Poverty,1
0,0,2,1,1,55 - 64 Years,White,<= $75000 Above Poverty,0
0,0,4,2,2,55 - 64 Years,White,<= $75000 Above Poverty,0
0,0,5,4,1,35 - 44 Years,White,> $75000,0
1,0,5,4,4,55 - 64 Years,White,> $75000,1
1,0,4,4,1,18 - 34 Years,White,<= $75000 Above Poverty,0
1,0,4,2,1,35 - 44 Years,Hispanic,<= $75000 Above Poverty,1
0,0,4,4,4,18 - 34 Years,Black,<= $75000 Above Poverty,0
0,0,4,2,2,45 - 54 Years,Other or Multiple,> $75000,0
0,1,4,2,2,55 - 64 Years,White,<= $75000 Above Poverty,0
1,0,4,2,4,35 - 44 Years,Other or Multiple,> $75000,0
0,0,2,2,1,18 - 34 Years,Hispanic,<= $75000 Above Poverty,0
0,0,4,2,2,18 - 34 Years,Hispanic,<= $75000 Above Poverty,1
0,0,5,4,4,18 - 34 Years,Hispanic,<= $75000 Above Poverty,0
0,0,2,1,2,35 - 44 Years,White,<= $75000 Above Poverty,0
0,1,2,2,4,45 - 54 Years,White,> $75000,1
0,0,5,1,1,65+ Years,White,<= $75000 Above Poverty,1
0,0,5,4,4,18 - 34 Years,Black,Below Poverty,0
0,1,4,2,1,35 - 44 Years,White,<= $75000 Above Poverty,0
1,0,5,2,2,65+ Years,White,<= $75000 Above Poverty,0
0,0,4,2,1,18 - 34 Years,White,Below Poverty,0
1,0,5,4,1,55 - 64 Years,White,<= $75000 Above Poverty,1
1,0,3,1,1,55 - 64 Years,White,> $75000,0
0,0,4,2,1,35 - 44 Years,White,<= $75000 Above Poverty,1
0,0,4,2,1,45 - 54 Years,White,> $75000,1
1,0,5,4,1,45 - 54 Years,White,> $75000,1
0,0,5,2,1,55 - 64 Years,White,<= $75000 Above Poverty,0
1,0,4,2,1,55 - 64 Years,White,> $75000,1
1,0,5,1,2,65+ Years,White,Below Poverty,1
0,0,4,2,4,55 - 64 Years,White,Below Poverty,0
0,0,4,2,5,35 - 44 Years,White,<= $75000 Above Poverty,0
0,0,2,2,1,18 - 34 Years,White,<= $75000 Above Poverty,0
0,0,5,1,4,55 - 64 Years,Black,<= $75000 Above Poverty,0
0,0,4,1,1,65+ Years,White,<= $75000 Above Poverty,0
1,0,4,2,2,45 - 54 Years,White,> $75000,0
1,0,5,4,4,55 - 64 Years,White,<= $75000 Above Poverty,1
0,0,5,2,4,35 - 44 Years,White,<= $75000 Above Poverty,0
0,0,5,2,2,55 - 64 Years,White,<= $75000 Above Poverty,0
0,0,4,2,1,55 - 64 Years,White,> $75000,0
0,0,4,4,4,45 - 54 Years,White,Below Poverty,1
0,0,2,1,2,18 - 34 Years,Black,<= $75000 Above Poverty,0
0,0,5,4,2,65+ Years,White,<= $75000 Above Poverty,1
0,0,4,2,2,45 - 54 Years,White,Below Poverty,0
0,0,4,4,4,45 - 54 Years,White,<= $75000 Above Poverty,0
0,0,4,2,1,45 - 54 Years,White,<= $75000 Above Poverty,1
1,1,5,4,1,55 - 64 Years,White,<= $75000 Above Poverty,1
0,0,4,1,2,35 - 44 Years,White,<= $75000 Above Poverty,1
0,0,2,2,1,65+ Years,White,<= $75000 Above Poverty,0
0,0,5,2,1,18 - 34 Years,White,<= $75000 Above Poverty,0
0,0,1,2,5,45 - 54 Years,White,Below Poverty,0
0,0,3,1,1,45 - 54 Years,White,<= $75000 Above Poverty,0
1,0,5,5,1,65+ Years,White,<= $75000 Above Poverty,1
1,1,5,4,1,55 - 64 Years,White,<= $75000 Above Poverty,1
0,0,5,2,2,65+ Years,White,<= $75000 Above Poverty,1
1,0,5,1,1,45 - 54 Years,White,<= $75000 Above Poverty,0
0,0,3,5,4,18 - 34 Years,Hispanic,Below Poverty,0
0,0,5,4,2,55 - 64 Years,White,> $75000,1
1,0,5,5,2,65+ Years,Hispanic,<= $75000 Above Poverty,1
0,0,5,2,2,65+ Years,White,<= $75000 Above Poverty,1
0,0,4,2,4,18 - 34 Years,White,<= $75000 Above Poverty,1
1,0,5,4,1,35 - 44 Years,White,> $75000,1
0,0,2,1,1,35 - 44 Years,White,<= $75000 Above Poverty,0
0,0,4,1,1,45 - 54 Years,White,<= $75000 Above Poverty,1
0,0,5,4,2,55 - 64 Years,Other or Multiple,<= $75000 Above Poverty,1
0,0,4,4,1,65+ Years,White,> $75000,1
0,0,4,4,1,45 - 54 Years,White,> $75000,1
0,0,5,2,4,55 - 64 Years,White,> $75000,1
1,1,5,5,1,55 - 64 Years,White,<= $75000 Above Poverty,1
0,0,5,1,2,18 - 34 Years,Other or Multiple,Below Poverty,0
0,0,5,4,2,18 - 34 Years,White,<= $75000 Above Poverty,0
1,0,4,1,2,55 - 64 Years,Black,<= $75000 Above Poverty,1
0,0,4,1,4,18 - 34 Years,White,Below Poverty,1
0,0,5,4,1,45 - 54 Years,White,> $75000,1
0,0,5,5,1,55 - 64 Years,White,> $75000,1
0,0,4,4,4,55 - 64 Years,White,<= $75000 Above Poverty,1
1,0,5,5,1,55 - 64 Years,White,> $75000,1
1,0,4,1,1,45 - 54 Years,White,<= $75000 Above Poverty,0
0,0,4,2,2,18 - 34 Years,White,Below Poverty,0
0,0,5,3,1,65+ Years,White,<= $75000 Above Poverty,1
0,0,5,1,2,35 - 44 Years,Black,Below Poverty,0
0,0,4,2,2,35 - 44 Years,White,Below Poverty,1
1,0,5,5,2,45 - 54 Years,Black,<= $75000 Above Poverty,1
0,0,4,1,1,65+ Years,White,> $75000,0
0,1,4,2,1,35 - 44 Years,White,> $75000,1
1,0,5,5,1,55 - 64 Years,White,<= $75000 Above Poverty,1
1,0,5,5,1,65+ Years,White,<= $75000 Above Poverty,1
0,0,4,1,4,65+ Years,White,> $75000,0
0,0,4,4,4,35 - 44 Years,White,> $75000,1
0,0,1,2,5,18 - 34 Years,White,> $75000,0
0,0,4,4,1,55 - 64 Years,White,<= $75000 Above Poverty,1
1,0,5,4,1,45 - 54 Years,White,<= $75000 Above Poverty,1
1,0,5,4,1,65+ Years,White,<= $75000 Above Poverty,1
1,1,5,1,2,65+ Years,White,<= $75000 Above Poverty,1
1,0,4,2,1,55 - 64 Years,White,<= $75000 Above Poverty,1
0,0,2,4,1,55 - 64 Years,Hispanic,<= $75000 Above Poverty,1
1,0,4,2,4,45 - 54 Years,White,<= $75000 Above Poverty,0
0,0,4,2,2,18 - 34 Years,White,> $75000,1
0,0,4,5,4,18 - 34 Years,White,<= $75000 Above Poverty,0
0,0,4,2,2,35 - 44 Years,Black,<= $75000 Above Poverty,1
0,0,2,2,1,45 - 54 Years,White,> $75000,0
0,0,4,2,4,55 - 64 Years,Other or Multiple,> $75000,0
0,0,5,2,1,18 - 34 Years,White,<= $75000 Above Poverty,1
0,0,4,2,1,18 - 34 Years,Other or Multiple,Below Poverty,0
0,0,5,2,1,65+ Years,White,<= $75000 Above Poverty,1
1,0,4,2,1,18 - 34 Years,White,<= $75000 Above Poverty,0
0,0,4,1,1,65+ Years,White,<= $75000 Above Poverty,0
0,0,5,4,1,55 - 64 Years,White,> $75000,1
0,0,5,2,1,18 - 34 Years,Hispanic,<= $75000 Above Poverty,0
0,0,4,2,1,65+ Years,White,<= $75000 Above Poverty,0
1,0,5,5,1,65+ Years,Black,<= $75000 Above Poverty,1
0,0,3,3,1,65+ Years,White,Below Poverty,0
0,0,5,2,1,45 - 54 Years,White,> $75000,1
0,0,2,2,1,65+ Years,Black,Below Poverty,1
0,0,2,4,2,35 - 44 Years,Hispanic,<= $75000 Above Poverty,0
0,0,4,2,2,35 - 44 Years,White,> $75000,0
0,0,1,1,1,55 - 64 Years,White,<= $75000 Above Poverty,0
0,0,5,2,2,45 - 54 Years,White,> $75000,1
0,0,4,4,1,45 - 54 Years,White,<= $75000 Above Poverty,1
0,0,5,2,1,65+ Years,White,<= $75000 Above Poverty,0
1,0,5,4,1,65+ Years,White,<= $75000 Above Poverty,1
1,1,4,5,2,65+ Years,White,<= $75000 Above Poverty,1
0,0,4,4,1,35 - 44 Years,White,<= $75000 Above Poverty,0
0,0,5,1,1,35 - 44 Years,White,Below Poverty,1
0,0,5,4,2,65+ Years,White,<= $75000 Above Poverty,1
0,0,4,2,1,18 - 34 Years,Other or Multiple,<= $75000 Above Poverty,0
0,0,4,2,4,18 - 34 Years,White,<= $75000 Above Poverty,0
0,0,5,2,1,55 - 64 Years,White,> $75000,0
1,0,5,4,1,65+ Years,White,<= $75000 Above Poverty,1
0,0,4,1,1,18 - 34 Years,White,> $75000,0
1,0,5,5,1,65+ Years,White,<= $75000 Above Poverty,1
0,0,4,2,4,18 - 34 Years,White,<= $75000 Above Poverty,1
1,0,5,1,2,55 - 64 Years,White,<= $75000 Above Poverty,1
0,0,4,2,2,55 - 64 Years,White,<= $75000 Above Poverty,0
0,0,4,2,1,65+ Years,White,<= $75000 Above Poverty,0
0,0,5,5,2,65+ Years,White,<= $75000 Above Poverty,1
0,0,4,1,4,45 - 54 Years,White,> $75000,0
1,1,4,4,5,65+ Years,White,> $75000,1
0,0,4,2,4,45 - 54 Years,White,> $75000,0
0,0,4,1,4,55 - 64 Years,White,<= $75000 Above Poverty,0
0,0,4,1,1,18 - 34 Years,White,<= $75000 Above Poverty,0
0,0,4,4,4,18 - 34 Years,White,<= $75000 Above Poverty,0
1,0,4,2,2,55 - 64 Years,White,> $75000,0
1,0,5,4,1,65+ Years,White,<= $75000 Above Poverty,1
0,0,3,4,4,35 - 44 Years,White,<= $75000 Above Poverty,0
0,0,5,1,1,45 - 54 Years,White,> $75000,0
0,0,5,2,1,35 - 44 Years,Hispanic,<= $75000 Above Poverty,0
1,0,5,2,2,35 - 44 Years,White,<= $75000 Above Poverty,1
0,0,5,3,1,65+ Years,White,<= $75000 Above Poverty,1
0,0,4,5,1,18 - 34 Years,White,<= $75000 Above Poverty,1
0,0,4,1,1,55 - 64 Years,White,> $75000,0
0,0,4,2,1,65+ Years,White,<= $75000 Above Poverty,1
0,0,5,4,1,65+ Years,White,<= $75000 Above Poverty,0
1,0,5,5,2,65+ Years,White,<= $75000 Above Poverty,0
0,0,2,1,1,65+ Years,White,<= $75000 Above Poverty,0
0,0,4,2,2,35 - 44 Years,White,<= $75000 Above Poverty,1
0,0,5,1,1,55 - 64 Years,White,<= $75000 Above Poverty,0
1,0,4,2,1,65+ Years,White,<= $75000 Above Poverty,1
0,0,4,2,2,18 - 34 Years,White,> $75000,0
1,0,1,5,1,45 - 54 Years,White,Below Poverty,1
0,0,4,2,1,18 - 34 Years,White,<= $75000 Above Poverty,0
0,0,4,2,2,65+ Years,White,<= $75000 Above Poverty,0
1,0,5,5,2,18 - 34 Years,White,Below Poverty,0
0,0,4,2,2,18 - 34 Years,White,<= $75000 Above Poverty,0
0,0,5,4,2,18 - 34 Years,White,Below Poverty,0
0,0,3,1,2,35 - 44 Years,White,<= $75000 Above Poverty,0
0,0,5,2,2,18 - 34 Years,White,<= $75000 Above Poverty,0
0,0,5,4,4,65+ Years,White,<= $75000 Above Poverty,1
0,0,5,4,2,55 - 64 Years,Black,Below Poverty,0
0,0,1,1,2,65+ Years,Black,Below Poverty,0
1,0,4,2,4,18 - 34 Years,White,<= $75000 Above Poverty,0
0,0,4,2,1,18 - 34 Years,White,<= $75000 Above Poverty,0
1,0,4,4,4,55 - 64 Years,White,<= $75000 Above Poverty,1
0,1,2,4,1,35 - 44 Years,White,> $75000,0
0,0,5,2,1,35 - 44 Years,Black,<= $75000 Above Poverty,1
1,0,5,4,1,65+ Years,White,<= $75000 Above Poverty,1
0,0,4,2,1,35 - 44 Years,White,<= $75000 Above Poverty,0
0,1,5,4,2,65+ Years,White,> $75000,1
1,0,4,4,2,65+ Years,Hispanic,<= $75000 Above Poverty,1
0,0,4,3,1,55 - 64 Years,White,<= $75000 Above Poverty,1
0,0,5,1,2,65+ Years,White,Below Poverty,1
1,0,4,2,1,45 - 54 Years,Other or Multiple,<= $75000 Above Poverty,0
1,0,2,1,2,35 - 44 Years,White,> $75000,0
0,0,2,2,2,18 - 34 Years,Other or Multiple,<= $75000 Above Poverty,0
1,0,4,2,4,65+ Years,White,<= $75000 Above Poverty,1
1,0,4,4,2,18 - 34 Years,White,Below Poverty,0
0,1,4,2,4,55 - 64 Years,White,> $75000,0
0,0,4,2,2,55 - 64 Years,White,> $75000,0
1,0,5,4,2,55 - 64 Years,White,<= $75000 Above Poverty,1
0,0,4,2,2,35 - 44 Years,White,> $75000,0
0,0,4,1,2,65+ Years,White,<= $75000 Above Poverty,0
0,0,4,2,2,35 - 44 Years,White,> $75000,0
0,0,5,2,1,65+ Years,White,<= $75000 Above Poverty,1
0,0,2,2,2,65+ Years,White,<= $75000 Above Poverty,0
0,1,4,4,4,45 - 54 Years,White,> $75000,1
0,0,5,4,4,18 - 34 Years,White,<= $75000 Above Poverty,1
0,0,4,4,2,35 - 44 Years,White,> $75000,1
0,0,4,2,1,18 - 34 Years,Hispanic,<= $75000 Above Poverty,0
0,0,4,2,1,35 - 44 Years,White,<= $75000 Above Poverty,0
1,0,4,5,1,55 - 64 Years,White,<= $75000 Above Poverty,1
0,0,4,2,2,65+ Years,White,<= $75000 Above Poverty,1
1,0,5,5,4,55 - 64 Years,White,> $75000,0
1,0,4,4,4,65+ Years,White,<= $75000 Above Poverty,1
0,0,4,4,4,55 - 64 Years,White,<= $75000 Above Poverty,0
0,0,5,2,5,55 - 64 Years,White,<= $75000 Above Poverty,0
0,0,5,4,2,18 - 34 Years,White,<= $75000 Above Poverty,0
1,1,5,5,4,55 - 64 Years,White,Below Poverty,0
1,0,5,1,1,65+ Years,White,<= $75000 Above Poverty,1
0,0,4,1,4,65+ Years,White,<= $75000 Above Poverty,0
0,0,5,4,1,45 - 54 Years,White,> $75000,1
0,0,1,1,1,18 - 34 Years,White,<= $75000 Above Poverty,0
0,1,5,2,1,55 - 64 Years,White,<= $75000 Above Poverty,1
0,1,4,2,2,18 - 34 Years,White,Below Poverty,0
0,0,4,4,2,65+ Years,White,<= $75000 Above Poverty,1
1,0,5,4,1,55 - 64 Years,White,<= $75000 Above Poverty,1
0,0,3,5,2,65+ Years,White,<= $75000 Above Poverty,1
1,0,4,2,2,18 - 34 Years,White,> $75000,1
0,0,2,2,2,65+ Years,White,<= $75000 Above Poverty,0
1,0,5,2,4,45 - 54 Years,White,<= $75000 Above Poverty,0
0,0,2,3,2,65+ Years,White,<= $75000 Above Poverty,1
0,0,2,4,2,45 - 54 Years,Black,<= $75000 Above Poverty,0
0,0,4,2,1,18 - 34 Years,White,<= $75000 Above Poverty,1
1,0,4,4,4,55 - 64 Years,White,> $75000,1
1,1,3,1,1,45 - 54 Years,White,> $75000,1
0,0,4,2,2,18 - 34 Years,White,<= $75000 Above Poverty,0
0,0,5,4,1,65+ Years,White,> $75000,0
0,0,5,1,1,65+ Years,Black,<= $75000 Above Poverty,1
0,0,5,2,1,45 - 54 Years,White,<= $75000 Above Poverty,0
0,0,5,3,1,65+ Years,White,<= $75000 Above Poverty,1
0,0,5,4,4,18 - 34 Years,White,Below Poverty,0
0,0,5,1,2,18 - 34 Years,White,<= $75000 Above Poverty,0
0,0,3,1,5,35 - 44 Years,White,<= $75000 Above Poverty,0
0,0,4,1,2,18 - 34 Years,Hispanic,Below Poverty,0
0,0,4,2,1,65+ Years,White,<= $75000 Above Poverty,1
0,1,5,4,2,45 - 54 Years,White,<= $75000 Above Poverty,0
0,1,5,4,1,55 - 64 Years,White,> $75000,0
0,0,4,1,1,55 - 64 Years,White,<= $75000 Above Poverty,0
0,0,4,2,1,55 - 64 Years,Other or Multiple,<= $75000 Above Poverty,0
0,0,5,4,4,45 - 54 Years,White,<= $75000 Above Poverty,0
1,0,5,4,4,45 - 54 Years,White,<= $75000 Above Poverty,1
1,0,5,2,4,65+ Years,White,<= $75000 Above Poverty,0
1,0,5,2,1,65+ Years,White,<= $75000 Above Poverty,1
0,0,4,2,1,45 - 54 Years,White,Below Poverty,0
0,0,4,1,2,55 - 64 Years,White,<= $75000 Above Poverty,0
0,0,5,1,1,65+ Years,White,<= $75000 Above Poverty,1
1,0,5,5,5,18 - 34 Years,White,> $75000,0
1,0,5,1,4,55 - 64 Years,Black,Below Poverty,1
1,0,5,4,4,35 - 44 Years,White,<= $75000 Above Poverty,0
0,1,4,2,2,45 - 54 Years,Other or Multiple,<= $75000 Above Poverty,0
0,0,4,4,2,45 - 54 Years,White,<= $75000 Above Poverty,0
1,0,4,2,1,55 - 64 Years,White,> $75000,1
1,0,5,4,2,65+ Years,White,<= $75000 Above Poverty,1
0,0,5,4,1,65+ Years,White,<= $75000 Above Poverty,1
1,0,4,4,1,65+ Years,White,<= $75000 Above Poverty,1
0,0,5,4,2,65+ Years,White,<= $75000 Above Poverty,0
0,0,5,4,2,45 - 54 Years,White,> $75000,1
0,0,1,1,1,35 - 44 Years,White,<= $75000 Above Poverty,0
0,0,3,1,1,65+ Years,White,> $75000,0
0,0,4,1,2,55 - 64 Years,White,<= $75000 Above Poverty,1
1,0,4,2,2,45 - 54 Years,White,<= $75000 Above Poverty,0
0,1,4,4,4,55 - 64 Years,White,<= $75000 Above Poverty,1
0,0,5,2,1,55 - 64 Years,White,> $75000,1
0,0,4,2,2,35 - 44 Years,White,<= $75000 Above Poverty,0
1,0,5,4,2,65+ Years,White,> $75000,1
0,0,4,2,2,45 - 54 Years,White,Below Poverty,0
1,0,5,4,2,55 - 64 Years,White,<= $75000 Above Poverty,1
1,0,5,5,4,18 - 34 Years,White,<= $75000 Above Poverty,1
0,0,1,5,4,18 - 34 Years,Other or Multiple,> $75000,0
1,0,5,5,5,65+ Years,White,<= $75000 Above Poverty,1
0,0,5,4,1,65+ Years,White,<= $75000 Above Poverty,1
0,0,4,4,1,45 - 54 Years,White,> $75000,1
1,0,3,4,1,55 - 64 Years,White,> $75000,1
0,0,2,2,2,45 - 54 Years,White,<= $75000 Above Poverty,0
0,0,5,4,4,45 - 54 Years,White,> $75000,1
0,0,5,2,1,65+ Years,Black,<= $75000 Above Poverty,1
0,0,2,1,4,45 - 54 Years,White,> $75000,0
1,0,4,2,2,55 - 64 Years,White,> $75000,0
0,0,4,2,1,65+ Years,White,<= $75000 Above Poverty,1
0,1,2,1,1,45 - 54 Years,White,<= $75000 Above Poverty,0
0,0,5,3,2,18 - 34 Years,White,<= $75000 Above Poverty,1
0,0,2,1,5,45 - 54 Years,White,<= $75000 Above Poverty,0
0,0,5,4,2,65+ Years,White,<= $75000 Above Poverty,1
0,0,4,4,5,35 - 44 Years,White,<= $75000 Above Poverty,0
0,0,5,4,2,45 - 54 Years,White,<= $75000 Above Poverty,0
1,0,5,5,2,55 - 64 Years,Black,Below Poverty,1
0,0,4,5,1,55 - 64 Years,Black,Below Poverty,1
0,0,5,4,1,35 - 44 Years,White,> $75000,1
1,0,4,4,2,55 - 64 Years,Black,<= $75000 Above Poverty,0
0,0,3,1,1,65+ Years,White,<= $75000 Above Poverty,0
1,0,4,1,1,65+ Years,Black,<= $75000 Above Poverty,1
1,0,5,5,5,65+ Years,White,<= $75000 Above Poverty,1
1,0,1,1,1,18 - 34 Years,Black,<= $75000 Above Poverty,0
1,0,5,4,4,45 - 54 Years,White,> $75000,1
0,0,5,1,1,65+ Years,White,<= $75000 Above Poverty,1
1,0,4,4,1,45 - 54 Years,White,Below Poverty,0
1,1,3,3,1,45 - 54 Years,White,<= $75000 Above Poverty,1
1,0,2,2,2,35 - 44 Years,Black,> $75000,0
0,0,2,2,2,45 - 54 Years,Hispanic,<= $75000 Above Poverty,0
1,1,5,4,4,18 - 34 Years,White,<= $75000 Above Poverty,1
0,0,2,4,2,55 - 64 Years,White,<= $75000 Above Poverty,1
1,1,4,4,1,55 - 64 Years,White,> $75000,1
0,0,4,1,1,35 - 44 Years,White,<= $75000 Above Poverty,0
0,0,2,1,1,35 - 44 Years,White,> $75000,0
1,1,4,5,2,45 - 54 Years,White,<= $75000 Above Poverty,1
1,0,5,5,1,55 - 64 Years,Other or Multiple,<= $75000 Above Poverty,1
0,0,4,4,1,45 - 54 Years,White,> $75000,1
0,0,3,5,1,45 - 54 Years,White,> $75000,1
1,0,4,4,5,65+ Years,White,> $75000,0
0,0,4,2,1,65+ Years,White,<= $75000 Above Poverty,0
1,0,5,4,4,65+ Years,White,<= $75000 Above Poverty,1
0,0,1,1,1,18 - 34 Years,Black,> $75000,0
0,0,2,3,2,35 - 44 Years,White,<= $75000 Above Poverty,0
1,0,5,5,5,65+ Years,White,<= $75000 Above Poverty,1
0,0,3,3,1,65+ Years,White,> $75000,1
0,1,4,4,4,45 - 54 Years,White,> $75000,1
1,0,5,4,4,65+ Years,White,<= $75000 Above Poverty,1
0,0,4,4,1,55 - 64 Years,White,<= $75000 Above Poverty,1
1,0,4,4,1,45 - 54 Years,White,<= $75000 Above Poverty,1
0,0,4,2,1,18 - 34 Years,Black,<= $75000 Above Poverty,0
1,0,4,4,2,45 - 54 Years,White,> $75000,1
0,0,4,2,5,35 - 44 Years,White,<= $75000 Above Poverty,0
0,0,5,4,4,45 - 54 Years,Black,<= $75000 Above Poverty,0
1,0,2,2,2,55 - 64 Years,White,<= $75000 Above Poverty,0
0,0,3,1,1,55 - 64 Years,White,<= $75000 Above Poverty,0
0,0,5,2,1,55 - 64 Years,White,<= $75000 Above Poverty,1
0,0,4,1,2,65+ Years,White,<= $75000 Above Poverty,0
1,0,4,2,2,55 - 64 Years,Other or Multiple,> $75000,1
0,0,4,1,1,55 - 64 Years,White,> $75000,0
0,1,5,5,4,45 - 54 Years,White,<= $75000 Above Poverty,1
1,0,4,4,4,18 - 34 Years,Hispanic,<= $75000 Above Poverty,1
0,0,4,1,1,55 - 64 Years,White,> $75000,0
0,0,4,2,1,18 - 34 Years,White,<= $75000 Above Poverty,0
0,0,4,5,1,55 - 64 Years,White,<= $75000 Above Poverty,1
0,0,5,4,4,65+ Years,White,<= $75000 Above Poverty,1
1,0,5,2,2,18 - 34 Years,White,> $75000,1
0,0,1,1,1,65+ Years,White,<= $75000 Above Poverty,0
0,0,1,1,2,35 - 44 Years,White,<= $75000 Above Poverty,0
0,1,5,1,1,55 - 64 Years,White,<= $75000 Above Poverty,0
0,0,1,1,5,35 - 44 Years,White,<= $75000 Above Poverty,0
0,0,4,2,1,45 - 54 Years,White,<= $75000 Above Poverty,0
1,0,4,4,4,45 - 54 Years,White,Below Poverty,1
0,1,4,4,2,55 - 64 Years,White,> $75000,1
0,0,4,1,5,65+ Years,White,<= $75000 Above Poverty,0
0,0,4,1,1,18 - 34 Years,White,<= $75000 Above Poverty,0
0,0,5,2,2,65+ Years,White,> $75000,1
1,1,5,5,4,18 - 34 Years,White,> $75000,1
0,0,3,3,2,55 - 64 Years,White,<= $75000 Above Poverty,1
1,0,5,2,1,65+ Years,White,<= $75000 Above Poverty,1
0,0,4,2,2,45 - 54 Years,White,<= $75000 Above Poverty,0
0,0,5,2,2,55 - 64 Years,White,> $75000,0
0,0,5,1,2,65+ Years,White,> $75000,0
1,0,4,4,1,45 - 54 Years,White,<= $75000 Above Poverty,1
1,0,5,4,1,55 - 64 Years,White,> $75000,1
0,0,4,1,1,18 - 34 Years,White,Below Poverty,0
1,1,5,5,1,18 - 34 Years,White,> $75000,1
0,0,5,4,4,18 - 34 Years,Black,Below Poverty,0
1,0,4,2,4,18 - 34 Years,White,<= $75000 Above Poverty,0
1,1,5,4,1,55 - 64 Years,White,> $75000,1
1,0,3,1,1,65+ Years,White,<= $75000 Above Poverty,1
1,0,5,1,1,65+ Years,White,<= $75000 Above Poverty,1
1,0,5,2,2,45 - 54 Years,White,<= $75000 Above Poverty,1
1,1,5,4,2,18 - 34 Years,White,<= $75000 Above Poverty,1
1,0,5,1,4,65+ Years,Black,<= $75000 Above Poverty,1
1,0,5,4,1,65+ Years,White,<= $75000 Above Poverty,0
0,0,5,4,2,65+ Years,White,<= $75000 Above Poverty,1
0,1,2,2,1,18 - 34 Years,White,<= $75000 Above Poverty,0
0,0,2,2,1,65+ Years,White,Below Poverty,1
1,0,4,4,4,35 - 44 Years,White,<= $75000 Above Poverty,1
1,1,5,4,4,45 - 54 Years,White,<= $75000 Above Poverty,1
0,0,4,2,2,18 - 34 Years,Other or Multiple,> $75000,0
0,0,5,2,4,55 - 64 Years,White,> $75000,1
0,0,2,1,1,18 - 34 Years,White,<= $75000 Above Poverty,0
0,0,5,2,2,18 - 34 Years,Hispanic,> $75000,0
0,0,4,5,4,35 - 44 Years,Hispanic,<= $75000 Above Poverty,0
0,0,5,1,2,35 - 44 Years,White,<= $75000 Above Poverty,1
0,0,4,2,2,55 - 64 Years,White,> $75000,0
0,0,4,2,1,45 - 54 Years,White,<= $75000 Above Poverty,0
0,0,4,2,1,55 - 64 Years,White,<= $75000 Above Poverty,0
0,0,4,5,5,45 - 54 Years,Hispanic,Below Poverty,0
0,0,2,2,2,18 - 34 Years,White,<= $75000 Above Poverty,0
0,0,2,2,1,55 - 64 Years,White,<= $75000 Above Poverty,0
0,0,4,1,1,45 - 54 Years,Black,> $75000,1
1,0,5,2,1,35 - 44 Years,White,<= $75000 Above Poverty,0
1,0,1,5,1,18 - 34 Years,White,<= $75000 Above Poverty,1
0,0,1,1,1,18 - 34 Years,Other or Multiple,Below Poverty,0
0,0,4,2,1,55 - 64 Years,White,<= $75000 Above Poverty,0
1,0,5,2,4,65+ Years,White,Below Poverty,1
0,0,5,4,4,18 - 34 Years,Black,Below Poverty,1
1,0,4,2,1,65+ Years,White,<= $75000 Above Poverty,1
1,1,5,4,1,45 - 54 Years,White,> $75000,1
0,1,4,4,2,55 - 64 Years,White,> $75000,0
0,0,5,4,4,65+ Years,White,<= $75000 Above Poverty,0
0,0,3,1,1,45 - 54 Years,White,> $75000,1
0,0,4,5,4,18 - 34 Years,White,<= $75000 Above Poverty,0
0,0,5,1,1,18 - 34 Years,White,<= $75000 Above Poverty,1
